accuracy,loss,val_accuracy,val_loss,learning_rate
0.34813499450683594,1.70395028591156,0.47355958819389343,1.244099736213684,0.0010000000474974513
0.4422735273838043,1.388054609298706,0.47434884309768677,1.2439370155334473,0.0010000000474974513
0.4468127191066742,1.359384298324585,0.47434884309768677,1.214210033416748,0.0010000000474974513
0.46635088324546814,1.3173680305480957,0.2983425557613373,1.265700340270996,0.0010000000474974513
0.500098705291748,1.274634599685669,0.47434884309768677,1.3130767345428467,0.0010000000474974513
0.47010064125061035,1.311340570449829,0.27387529611587524,10.809455871582031,0.0010000000474974513
0.4695085883140564,1.2979471683502197,0.4719810485839844,8.261080741882324,0.0010000000474974513
0.48569172620773315,1.276727557182312,0.3717442750930786,1.2908852100372314,0.0010000000474974513
0.5139135718345642,1.252731442451477,0.4909234344959259,1.1975181102752686,0.0005000000237487257
0.5271363854408264,1.2193803787231445,0.38358327746391296,1.4561457633972168,0.0005000000237487257
0.5241760611534119,1.2096221446990967,0.41910022497177124,1.2811874151229858,0.0005000000237487257
0.5279257893562317,1.225459098815918,0.37016573548316956,1.939918875694275,0.0005000000237487257
0.5285178422927856,1.200480341911316,0.32044199109077454,1.6194907426834106,0.0005000000237487257
0.5364120602607727,1.2151641845703125,0.4885556399822235,2.0202391147613525,0.0005000000237487257
0.5585159063339233,1.1814911365509033,0.49723756313323975,2.4975106716156006,0.0002500000118743628
0.5638445019721985,1.1605381965637207,0.4751381278038025,3.8393585681915283,0.0002500000118743628
0.5557529330253601,1.1658506393432617,0.4861878454685211,1.1995853185653687,0.0002500000118743628
0.5622656345367432,1.1547725200653076,0.35990530252456665,1.8277267217636108,0.0002500000118743628
0.5636471509933472,1.153627634048462,0.5106551051139832,1.4180185794830322,0.0002500000118743628
0.5731201767921448,1.121989369392395,0.31254932284355164,1.5009106397628784,0.0001250000059371814
0.5675942301750183,1.1354351043701172,0.4751381278038025,2.112466335296631,0.0001250000059371814
0.568778395652771,1.1298213005065918,0.4206787645816803,1.2556989192962646,0.0001250000059371814
0.5739096403121948,1.1288425922393799,0.494080513715744,1.1953418254852295,0.0001250000059371814
0.5798302888870239,1.1144633293151855,0.48460930585861206,1.8599333763122559,0.0001250000059371814
0.5820012092590332,1.1040579080581665,0.5580110549926758,1.2260422706604004,0.0001250000059371814
0.5802249908447266,1.1124728918075562,0.49250197410583496,1.2820994853973389,0.0001250000059371814
0.5808170437812805,1.1128491163253784,0.5706393122673035,1.0720038414001465,0.0001250000059371814
0.5861456394195557,1.1141002178192139,0.5627466440200806,1.1756559610366821,0.0001250000059371814
0.5804223418235779,1.116133451461792,0.48224151134490967,1.3966172933578491,0.0001250000059371814
0.5796329379081726,1.0971416234970093,0.5343330502510071,1.1583086252212524,0.0001250000059371814
0.5831853151321411,1.1016802787780762,0.5098658204078674,1.2233552932739258,0.0001250000059371814
0.5786461234092712,1.1234748363494873,0.5438042879104614,2.357247829437256,0.0001250000059371814
0.5883165597915649,1.0928852558135986,0.5659037232398987,1.2408076524734497,6.25000029685907e-05
0.5924610495567322,1.0888903141021729,0.5666929483413696,1.4293174743652344,6.25000029685907e-05
0.5940398573875427,1.080452561378479,0.5872138738632202,1.0754671096801758,6.25000029685907e-05
0.5944345593452454,1.0672252178192139,0.5659037232398987,1.1125848293304443,6.25000029685907e-05
0.5970001816749573,1.064323902130127,0.5872138738632202,1.0754014253616333,6.25000029685907e-05
0.6003552675247192,1.0685017108917236,0.565114438533783,1.1008650064468384,3.125000148429535e-05
0.5966054797172546,1.0714361667633057,0.5943172574043274,1.0971932411193848,3.125000148429535e-05
0.6019340753555298,1.0670301914215088,0.5438042879104614,1.3473024368286133,3.125000148429535e-05
0.5999605059623718,1.0504807233810425,0.5469613075256348,1.2404677867889404,3.125000148429535e-05
0.5991711020469666,1.0693130493164062,0.49013417959213257,1.4074729681015015,3.125000148429535e-05
0.6019340753555298,1.0546560287475586,0.5453827977180481,1.231136679649353,1.5625000742147677e-05
0.6007499694824219,1.0632801055908203,0.5153906941413879,1.3156439065933228,1.5625000742147677e-05
0.6058812141418457,1.0612406730651855,0.6006314158439636,1.0556199550628662,1.5625000742147677e-05
0.6056838631629944,1.0608445405960083,0.5958958268165588,1.090941071510315,1.5625000742147677e-05
0.6003552675247192,1.0408806800842285,0.5848460793495178,1.130631685256958,1.5625000742147677e-05
0.6041049957275391,1.0554300546646118,0.6069455146789551,1.0454480648040771,1.5625000742147677e-05
0.6039076447486877,1.0532642602920532,0.5887924432754517,1.0953184366226196,1.5625000742147677e-05
0.604697048664093,1.0511267185211182,0.6037884950637817,1.0367114543914795,1.5625000742147677e-05
