accuracy,loss,val_accuracy,val_loss,learning_rate
0.3238602578639984,1.7539162635803223,0.47434884309768677,1.220415472984314,0.0010000000474974513
0.4602328836917877,1.3851313591003418,0.47434884309768677,1.332711100578308,0.0010000000474974513
0.47266626358032227,1.3485461473464966,0.36700868606567383,1.3385754823684692,0.0010000000474974513
0.4945727288722992,1.2840701341629028,0.4759273827075958,1.5817627906799316,0.0010000000474974513
0.49398064613342285,1.2637996673583984,0.4932912290096283,1.6714930534362793,0.0010000000474974513
0.48944148421287537,1.2729140520095825,0.47355958819389343,8.276260375976562,0.0010000000474974513
0.4693112373352051,1.289961338043213,0.4514601528644562,2.731133460998535,0.0005000000237487257
0.509177029132843,1.2435920238494873,0.4917127192020416,1.1883823871612549,0.0005000000237487257
0.5265443325042725,1.2048596143722534,0.4932912290096283,1.2439550161361694,0.0005000000237487257
0.5225971937179565,1.2070581912994385,0.42699289321899414,1.3204325437545776,0.0005000000237487257
0.5081902742385864,1.2288826704025269,0.47434884309768677,7.417229652404785,0.0005000000237487257
0.5273337364196777,1.2136176824569702,0.4475138187408447,2.0587897300720215,0.0005000000237487257
0.5218077898025513,1.2166162729263306,0.49013417959213257,1.47979736328125,0.0005000000237487257
0.5409512519836426,1.2000176906585693,0.4964483082294464,1.3720980882644653,0.0002500000118743628
0.5391750335693359,1.1812124252319336,0.541436493396759,1.1400232315063477,0.0002500000118743628
0.5460824966430664,1.162834882736206,0.5461720824241638,1.1426475048065186,0.0002500000118743628
0.5567396879196167,1.1444646120071411,0.3330702483654022,1.4850971698760986,0.0002500000118743628
0.5547661185264587,1.15757417678833,0.4443567395210266,1.5944714546203613,0.0002500000118743628
0.5662127733230591,1.1494439840316772,0.47671666741371155,1.4382375478744507,0.0002500000118743628
0.5529899597167969,1.158437728881836,0.49960535764694214,1.3069531917572021,0.0002500000118743628
0.5748963952064514,1.1223994493484497,0.4956590235233307,1.2768142223358154,0.0001250000059371814
0.577264666557312,1.122084140777588,0.5043409466743469,1.3142307996749878,0.0001250000059371814
0.5823959112167358,1.106430172920227,0.4782951772212982,1.5482864379882812,0.0001250000059371814
0.5835800170898438,1.0986194610595703,0.5666929483413696,1.1903254985809326,0.0001250000059371814
0.57923823595047,1.1080397367477417,0.37805840373039246,1.4189754724502563,0.0001250000059371814
0.5889086127281189,1.0909926891326904,0.42699289321899414,1.347707748413086,6.25000029685907e-05
0.5896980166435242,1.0810072422027588,0.5011839270591736,1.4608683586120605,6.25000029685907e-05
0.5855535864830017,1.0807729959487915,0.5548539757728577,1.15007746219635,6.25000029685907e-05
0.5930531024932861,1.0884172916412354,0.4782951772212982,1.70155668258667,6.25000029685907e-05
0.5865403413772583,1.0862399339675903,0.5840568542480469,1.0739730596542358,6.25000029685907e-05
0.5914742350578308,1.077988862991333,0.5690608024597168,1.1158322095870972,6.25000029685907e-05
0.595618724822998,1.0734989643096924,0.5627466440200806,1.1396433115005493,6.25000029685907e-05
0.5940398573875427,1.060054898262024,0.4988161027431488,1.3301341533660889,6.25000029685907e-05
0.5908821821212769,1.0734015703201294,0.5161799788475037,1.3768625259399414,6.25000029685907e-05
0.6001578569412231,1.0465435981750488,0.5201262831687927,1.2329694032669067,6.25000029685907e-05
0.6041049957275391,1.0450366735458374,0.5374901294708252,1.1696181297302246,3.125000148429535e-05
0.5985790491104126,1.0567700862884521,0.5114443302154541,1.2949808835983276,3.125000148429535e-05
0.6009473204612732,1.0535141229629517,0.5288082361221313,1.2712664604187012,3.125000148429535e-05
0.6072626709938049,1.0458693504333496,0.5864246487617493,1.1650192737579346,3.125000148429535e-05
0.5977896451950073,1.0434818267822266,0.49723756313323975,1.3472061157226562,3.125000148429535e-05
0.6017367243766785,1.0375193357467651,0.5722178220748901,1.0959322452545166,1.5625000742147677e-05
0.6096309423446655,1.0328729152679443,0.5351223349571228,1.1321139335632324,1.5625000742147677e-05
0.6044996976852417,1.0348613262176514,0.5982636213302612,1.0657001733779907,1.5625000742147677e-05
0.6070653200149536,1.0355476140975952,0.5951065421104431,1.100807785987854,1.5625000742147677e-05
0.6037102937698364,1.0415102243423462,0.5887924432754517,1.0610178709030151,1.5625000742147677e-05
0.6041049957275391,1.0201748609542847,0.5958958268165588,1.0671695470809937,1.5625000742147677e-05
0.6064732670783997,1.032044768333435,0.5856353640556335,1.1523972749710083,1.5625000742147677e-05
0.6011446714401245,1.031327247619629,0.5958958268165588,1.0680276155471802,1.5625000742147677e-05
0.6072626709938049,1.0257971286773682,0.5887924432754517,1.0510579347610474,1.5625000742147677e-05
0.6048943996429443,1.0302797555923462,0.5966851115226746,1.0550495386123657,1.5625000742147677e-05
